"cate_true","cate_deepsurv","cate_csf"
1.03167314653683,1.24098485278409,1.29416982902593
0.893469904948915,0.934603483206956,1.23449617728625
1.03796201685509,1.26190201010286,1.19395868408195
1.63327397085482,1.89333277923288,1.22796528182684
-1.79271051377384,-1.14520636557518,-2.48800367716404
-4.1225271528595,-2.48198990879519,-4.17612671134932
-4.05015719179319,-3.48383701725106,-3.68906238999351
-5.02471215264372,-3.50209170616563,-4.73728881940879
1.46804181337461,1.10188839055718,1.90432292775733
-3.49855564939317,-3.99072262515762,-3.48049447144571
0.680353241044941,0.6517426141736,0.814470930352984
-1.6457234757404,-0.966454575134776,-2.4479182690515
0.226947000375958,0.240728852932989,0.594237734807978
-0.864705721381824,-0.69853478668756,-0.975188485105545
-2.28209493276802,-1.3926376400932,-1.98387534177313
-1.97250479965589,-1.23415332507011,-1.83297732323231
-1.07081073020663,-0.62632448459135,-0.882936189891981
-1.92183953989729,-1.20894062964089,-1.80005476081024
0.366984650120912,0.354102325589338,0.0579424385271159
0.405368766590527,0.386816297253972,0.355885815471313
1.03429555108823,1.52251725541646,1.24622034277576
0.129479830927721,0.165607858725707,0.312497815886967
0.422132788757381,0.401356652847426,0.604835976614316
-3.81436618019701,-5.02268215404199,-4.38759680463942
1.06815424068031,1.44560777372863,0.953955332149313
-2.0547163959161,-1.27545536392245,-2.06666358741573
1.0608202571525,1.48950089460777,1.14799569236441
1.63274225287932,1.90617069439031,1.31995312205615
-1.99774674509467,-1.24678898799357,-1.84188866139044
0.984248300010677,1.10979381190191,1.12079118116153
-1.16877007718608,-0.685406069215787,-0.944458463823673
0.329494110306769,-0.0583193945758467,0.392802957546581
0.851203463399997,0.335652854669206,0.455528024190139
0.938620895604799,1.53059733224109,1.14138406239994
1.05808939634699,1.34838993041376,1.06041885371192
-2.24385513047093,-1.37259763916518,-2.00644861082208
-3.79633756707653,-2.24669032602014,-3.87362362298368
0.529735379278918,0.080798480365047,0.121010522831438
-1.42252166204457,-0.96576094883676,-1.11791879682655
-5.09855427280019,-3.69660191509115,-4.58342790196742
-5.15557599918175,-4.40361459373003,-4.39341955071387
1.02718973942115,1.22710172026564,1.38098598702903
-0.887087669173752,-0.70968327216633,-0.928572494276565
-4.04994705272818,-3.48459926191094,-3.85376577479574
0.33376143641658,0.326396636472055,0.238326218596126
-1.18038865890924,-0.852113608472791,-0.919718049297224
-1.02724063403184,-0.778883832887004,-1.45273807265726
1.34391142422601,0.8835418605222,0.999431562860517
0.278620358200214,0.281559625162117,0.410102436034163
-1.05272786106548,-0.615380572526192,-0.891449023870878
0.282219101941109,-0.0890013405132777,0.424182252066486
-5.09110005254148,-3.6733869829302,-4.50762060019224
0.494392211892546,0.0554809427621876,0.12421731031158
0.345402742055285,-0.0476781824309001,0.0269641867579235
-4.27188325486031,-2.59925399853273,-4.14713094699165
1.51146501331641,1.20030892738305,1.81457357366202
-1.00632948058569,-0.587226769472181,-0.652203772171259
1.05349992362517,1.50340565158695,1.2366667972369
-4.06218152270256,-3.43408141239047,-3.70670696827925
-0.227650343503001,-0.375169092312717,-0.028723000636196
0.329705867086886,0.323048898496381,0.11061158082953
1.06004120757393,1.36019354652672,0.992202395773351
-1.14356504275838,-0.670222113903947,-0.996568725695015
0.838659124746982,0.850547628911954,1.1208948150694
0.462333196196596,0.436903155157779,0.565602725283602
-4.00829172451158,-3.60114891940475,-3.88273033540627
-0.49328970119268,-0.269305289608383,-0.555305474665456
1.52258736236217,1.22862337189781,1.59995744754823
-1.91588037469705,-1.12033828744188,-1.55464274957922
0.079018580976026,0.126950154279257,0.187966297326967
-3.8857138144482,-2.30979994041036,-4.13564852135357
-3.9092030872338,-3.75824559082537,-3.71919531696893
1.45848229311446,1.08228486319422,1.75599332836635
-3.30867727838893,-1.93353281462441,-3.59504693133718
-1.5512448295558,-0.912153186224714,-2.52583197212199
-4.79417901494608,-3.11795984598939,-4.50256313454278
-0.404206035075049,-0.466695655701187,-1.04809168245553
-4.66622407347282,-2.96558590218365,-4.57894061844416
1.01575854457769,1.53120172657327,1.24468769874922
-5.0164916057001,-4.84359012404161,-5.42645703754645
-4.73011924512758,-3.03800498784358,-4.56158955628729
-0.581298138506554,-0.325535336337452,-0.253699033156217
1.63361819601323,1.88016170817082,1.34129082442017
-3.75305948931913,-2.47283015619223,-3.59577373846353
-3.37807539977538,-2.10329300710964,-3.6106426014551
-1.3928098788374,-0.951480933851599,-1.06167282659218
-1.86024818936539,-1.08906172440402,-2.43746366795199
0.77882236061123,0.274237279135377,-0.0331606993841168
-3.00909647212495,-1.82495213251786,-2.88631286832977
-2.72899901210485,-1.64566668625048,-2.47414233731525
-0.205604435556552,-0.363730279102128,0.0205077563081493
1.06780558329774,1.43229076742682,0.711524490706742
-4.28458802567337,-2.60959994082987,-4.1741492928243
-3.56500864271507,-2.27570775614777,-3.63781548038572
0.872454311579077,0.901035611952466,1.45635389484458
1.04672059798713,1.51195660605117,1.20572979434457
-2.11550215164391,-1.23396045202844,-2.72812215978777
0.043021441178098,-0.230101075779203,-0.187885319708317
-2.34591054231112,-1.36639327487046,-2.74675081644168
1.06577114512334,1.40486434218292,0.765667661367725
0.963280075107377,1.06334672684716,0.826363339254164
-4.07973143828784,-3.30983335741598,-3.40468888756661
-3.13046604222882,-1.90802570607548,-2.91635436678119
-3.63918280502747,-2.34944536883359,-3.75459351145804
-4.90772493215045,-5.00751257764841,-5.36943571711511
-1.75392228497026,-1.02877266999803,-2.51283834113001
0.94580104075294,1.53201340243686,1.21627273135952
-2.73943059800547,-1.59781425149504,-3.40658440840889
-4.06084392910612,-3.44022687287907,-3.66967065600538
-3.25513621397094,-4.06837771770716,-3.54970556324137
1.63200292281022,1.76705004923861,1.63673510487663
1.57006076305288,1.37233117830692,1.46932929215312
1.05158281405761,0.525249755867662,0.322911092182751
1.01102082573789,1.17833993548811,1.36679021957669
0.650209641597712,0.619241273252555,0.432268747904344
-0.459053066883826,-0.247160236903255,-0.643726426283878
1.59259204629279,1.46183698305776,1.4182448638488
-3.2816373286839,-4.06334672975724,-3.54760694131564
-1.6561572078017,-0.972447740314237,-2.36714630548765
-0.83233432369002,-0.481655451819279,-1.0124236319345
-3.413161889392,-2.1341494903163,-3.45436860275603
-1.59569857383792,-1.04929472935783,-1.40826668937736
-0.649631633509898,-0.368733211434119,-0.42058608019049
-3.87290160256373,-3.79594751488821,-3.63610837830868
-0.456874784881848,-0.493481995985348,-0.991635805062253
1.61803954551715,1.60625995101964,1.49640391513787
-2.98780809628352,-1.74357606904778,-3.39282558621611
0.066276560751021,-0.216890418912953,-0.214114458057114
0.439987907027671,0.41702482880828,0.733796897750451
1.52001038221943,1.22192591869134,1.70062443269148
-3.21138521154472,-1.96753653021733,-3.17299978734801
-0.638734389775664,-0.585130219835264,-0.917975259282642
-3.57909466236822,-2.10094265084172,-3.80385202612114
-0.295612244982067,-0.139339679784825,-0.0765500695060337
0.668679566086212,0.639024619146767,0.998417497903249
-5.16237804859183,-3.99602560096696,-4.49613372772414
-0.178480544733929,-0.0593746930371708,0.194734484788068
-4.88971444915079,-3.25333726264307,-4.75787175856244
1.0541952678343,1.32777174963485,0.982240517714959
0.44920602688876,0.0236429805518128,0.133830443914478
-0.244600903659375,-0.384110462401622,-0.259265670299791
0.204981737015714,-0.136345741752848,0.134780491397676
-3.97048754917219,-3.67548012632562,-4.00864122089101
-1.31698024717593,-0.915731682336627,-1.14588940970433
-2.52298087259442,-1.52424796221931,-2.44440357722192
1.40804439770409,0.987709999444633,0.890448905929735
1.09658296131465,0.572465726274459,0.418147371777256
-4.96602487217888,-3.38212698399002,-4.80477576945241
-5.16439716380052,-4.01469349822037,-4.43269340365145
-5.16201882654538,-3.99293235784467,-4.49897399144658
1.63227320013812,1.77349782286819,1.61021873487111
-3.26639358627053,-4.06639762577059,-3.56111337675408
-4.08024220234408,-3.1983495677689,-3.73053807717203
-1.06405065829381,-0.622232993174293,-1.05312688052372
-3.85351781828,-2.60141400271914,-3.50314918807893
1.43808835175696,1.0423789745937,1.38635773671452
1.02686435790315,1.22614655413417,1.35411493534259
-1.39002634079588,-0.817565207598818,-1.63692260021557
1.05362289505979,1.32496190080383,1.11923173039589
-2.04376266737336,-1.193058720095,-2.14053315505915
-4.0025183019279,-3.6139854624904,-3.94975303175455
1.00231612919197,1.15456679229283,1.33453324350099
0.772125333899112,0.760659387749001,0.558911444232141
-1.37899866906287,-0.811061833070198,-1.73860896280531
0.994745221307767,1.13515969998116,1.25870023867733
0.131882606516683,0.167490432133491,0.289343593785244
-4.02916916141204,-2.94090069960862,-3.62521792888713
-4.07186667836995,-3.11769759658682,-3.70139890144186
-3.06218656772757,-1.86073638293601,-2.81821164985878
0.98863850748603,1.53542416847449,1.21765189567776
-1.17339597462478,-0.848839997584037,-0.973254552780736
-5.0464352007625,-3.55271449267138,-4.61420149064106
-4.60913883516565,-2.90473887439839,-4.4432882630946
-0.566976125272731,-0.548822041099811,-1.05603790098147
1.15398316061192,1.82131172939262,1.06723492181382
-1.70483114580645,-1.10227602894611,-1.48766804862579
-3.82107685993782,-2.2639872230643,-4.07646656268454
-1.63459203351476,-1.06815446200108,-1.37661136034097
-2.14548179662268,-1.32154104347046,-2.16302831648532
-3.20281524314134,-1.86985745555012,-3.56818390166914
0.224038371042752,-0.125014933401872,0.255455679055515
-5.17184972316625,-4.13024078468447,-4.57492571576505
-3.34088376573288,-2.07145705790708,-3.52584733482638
1.60706697661908,1.53477999057941,1.4696860500013
-3.94763517734301,-3.70946195317583,-4.01187784401696
-4.04876861841973,-3.48889048179262,-3.81121676039151
-3.99296548911791,-2.84628809399101,-3.57089621098562
1.03398439937018,1.52272146099858,1.21119309654039
0.52741010389218,0.496738714762614,0.330100465276169
-3.73910427783144,-2.45666561483358,-3.57814917077999
-1.36642044321093,-0.803692735027653,-1.49236260439255
-2.80798162467715,-1.63829275166518,-3.3913237554187
-2.7834428519347,-4.00497791373706,-3.51940879579503
0.856075226484108,0.876074642545063,1.573324717548
0.911237886524759,1.51791711534315,1.17202496883316
-2.64475932114658,-1.59495041647187,-2.39248241850502
1.01491390161573,0.48817015611985,0.376758542827019
-3.2693993480159,-1.90994195073836,-3.53877455700674
0.85040475576784,0.867682705886182,1.21835320808179
-3.07480923453347,-4.07783789142319,-3.63151488866834
-0.858684161441943,-0.695552303961449,-0.716911050989345
0.349979894268245,0.339858204467419,0.142488013809957
-0.672169085079986,-0.602096810594958,-0.832897290430556
-4.02246178938582,-2.92136627394689,-3.66342994329786
-1.87262238160372,-1.18454595060939,-2.66827583461553
1.04120007455276,1.51728500446006,1.21226525633306
-1.15687858751971,-0.678223821050778,-0.973599648599837
-3.92849392988516,-2.71876116709336,-3.47223600374099
-1.60300578834847,-1.05280905983091,-1.37949984254166
-3.89733335874159,-2.66711751074581,-3.65093007019036
-0.758277715888198,-0.645440924369723,-0.797322390408286
-1.15559778385523,-0.840525388491187,-0.889937213088849
-3.37571208526006,-2.10124799490404,-3.44688691716781
-4.07695285792173,-3.15799732135383,-3.68294555752191
1.60819831442723,1.54132308603403,1.48346680429445
-1.03600046442739,-0.605223711615508,-0.826196533375247
-0.884174233757903,-0.513109296064613,-0.550884720923593
0.795399480129163,0.790883991409828,1.00249545423099
1.49445842475961,1.15971732776325,1.99259681033543
0.891155215051867,0.370980359936766,0.36452918437591
-3.63988470202509,-2.35013602317713,-3.70990405998858
0.290349118756239,-0.083743462536404,0.492240656660916
0.823129931275844,0.828597988937872,1.00129124758492
-1.91687436676943,-1.12093474140511,-1.38431574842769
1.60520129905854,1.52434615230777,1.49149167165905
-4.08176804040487,-3.2461032063527,-3.5539817044819
0.365234236040351,0.352621440472831,0.148011648232589
-2.28620558979321,-1.39479644936364,-1.87586160008925
-1.65870423519357,-1.07983257164142,-1.50636345885613
-1.17550630365645,-0.689446688994394,-1.10080981478271
-3.54208633101982,-3.97727243335021,-3.54595132385435
0.862524806023885,0.885793666828249,1.45115681920442
-5.1146690071621,-3.75120936416215,-4.51861186039033
-1.31296533571503,-0.771811033497215,-1.46767258427383
1.2725861336969,0.782143434136742,1.08341686731773
-0.892917085215231,-0.518396906733869,-0.586792524964548
-4.42753695352312,-2.73125281214561,-3.93563983178448
0.234600866441042,0.246703838723079,0.554217167113518
0.809699294233951,0.810086531674642,0.975675743232812
-2.1246330951891,-1.31089096984306,-2.24590165079763
-4.07615050314179,-3.15055821247552,-3.60056564361098
-0.874273125685477,-0.507113096153262,-0.643922742976539
1.63268186588152,1.78438679195915,1.58186627779503
1.62286348381758,1.64627480427589,1.44426065800889
1.16684586726774,0.650780027934161,1.07004913177533
0.627791518100594,0.153513037417724,-0.117941448964436
-1.32315351068974,-0.918623319320432,-1.1860930474543
-4.1831318574288,-2.52893651680097,-4.23421144502585
0.350072538091808,-0.0445072072106996,0.0549577894873068
1.54979491312474,1.3054328969456,1.51743514876869
-3.95207071800502,-2.35621830335685,-4.12218418157646
-2.45682305403204,-1.43091307123996,-2.20802721231715
-5.12226665016703,-3.77960912820026,-4.58611977776832
1.59714732301518,2.08613913122463,1.78053445621247
-1.82652800528354,-1.16182067798127,-2.70519557335951
-5.17166387116977,-4.22458825586682,-4.72182348949363
-4.35908569483991,-2.6716794880108,-4.09549657342405
0.869095104659436,0.89583313978801,1.54845129927371
-4.3847855838419,-2.6937623657609,-4.07748105189794
0.902522738649623,0.94965801230137,0.974396310296995
0.298108353170164,0.297260942000321,0.435309727810462
-4.05524525613947,-3.46423777897849,-3.69173118385301
-0.163220975616923,-0.341616317778971,0.017377177149329
-4.6469562335175,-2.94469057017614,-4.45876695905867
-0.159033527497513,-0.339434511040054,0.0948390702312819
1.04972111256166,1.50851468658948,1.23006521335393
1.29204460527262,0.808577345657795,0.949389461954526
1.53395059887407,1.25924531374585,1.53423938732136
0.364598128825946,0.352091140569428,0.219950059789261
0.010956692946138,-0.248123766436038,-0.119271200914776
-0.571984007495985,-0.319633835613786,-0.309119891554111
-0.349208598886435,-0.438493957289211,-0.753081652814551
-3.44916461992378,-4.00397114530583,-3.52431946645902
1.06791037108383,1.45642476529065,1.09508048464689
0.20933960380512,0.227020824551801,0.604052153316451
-2.81311992718338,-1.64133229337767,-3.5810682077529
-3.73279242041202,-3.89623126863819,-3.71490321281541
-1.83206675273459,-1.16455037037031,-2.7741405815117
-5.15928746543869,-3.97084494206138,-4.52723517908616
1.03758989475136,1.52017895957397,1.31364092776453
-3.89806513547824,-3.77045391157458,-3.69714535834862
1.02097369805961,0.494242151092294,0.392360951616854
-0.164326679619307,-0.0495550482182807,0.0930938049083174
1.54712516181598,1.29732749059258,1.55432387345376
-2.03937736092325,-1.2676829109223,-2.00467780800191
-3.56851227232022,-3.96821362893036,-3.57559332872892
-4.19126983284956,-5.19034540890915,-4.5113477556468
1.5260909159033,1.23785710556513,1.61175286180467
-3.44920439319662,-2.01924533709916,-4.12637620975837
-3.94259878469907,-3.71637620467868,-4.03743916623499
-0.423819627476405,-0.224261441145245,-0.490476483970216
-0.452121891133629,-0.491073557003801,-0.92713084485019
-0.0805688111140626,0.00956421331557067,0.0203233725919669
-3.9162743190177,-2.33104216240872,-4.10297556371466
-5.16593856879461,-4.31744669683644,-4.58018331465945
-4.24127532185884,-2.57463946032112,-4.15511015278829
-2.82873509316971,-1.70791598192227,-2.92419094306721
-0.0889874865802085,0.00353826031096105,-0.123277598377999
-3.50387400989081,-2.05331735309574,-4.0237888271856
0.492104719674444,0.463916480289299,0.298239788989977
-0.155808521305744,-0.0436089613203876,0.0288205829660294
-4.0784091514459,-3.32681633385687,-3.49713884709946
-3.25093840844886,-1.89882030645094,-3.47901366612299
-2.28968506529452,-1.33392417091727,-2.89646773655429
-0.228269007645167,-0.0936887914403997,0.136640716991914
-4.05922902949789,-3.04961499095657,-3.78749305990542
-5.17243050466464,-4.18469000390564,-4.63240146048464
0.90039203956303,0.946083713335611,1.16779962158045
-1.67946064440264,-1.08992436159861,-1.53245867381024
-1.39009942049461,-0.817598035453557,-1.51464378896498
0.764267242268033,0.262206814422825,-0.185757875505754
1.46401873426885,1.09355634238091,1.81322448072706
-1.41096624736554,-0.960190600485475,-1.07520846755431
-3.77557687353413,-2.49967865226381,-3.68956914095343
-3.87285523797122,-3.79599313523568,-3.68108655638118
1.52101546052859,2.1413656548948,1.5977661982707
0.728086984879155,0.706458661290526,0.490104490860679
-0.0614595825793458,0.023249186360772,0.0963910049404751
1.60210901761184,2.07748956253272,1.7980548761686
0.786020163767262,0.778574090535585,0.858239322499434
0.81528310279873,0.817745113632554,0.878935297898391
1.08403152457595,0.559085407410748,0.263413530708575
0.887273137692773,1.49048889782716,1.0999624626968
-2.15625346438765,-1.25727304359134,-2.8012542645176
0.629566131421598,0.59763061745798,0.0467229553721087
-5.1240937477504,-4.56411266447992,-4.8613724652158
-4.56481865513939,-2.85964921088635,-4.31772940315228
1.63348226137714,1.88617880597576,1.35859592507635
-1.87746732344704,-1.18695342861247,-2.87244908044128
0.569041870325691,0.536721889261571,0.545817735492754
-4.77956190167276,-3.09891441853733,-4.47536472439532
-1.40789890038855,-0.828043859783065,-1.6777860712695
0.505652304114847,0.476412243602681,0.29493957337291
-3.2343210265368,-1.88883357512259,-3.54895576865868
-2.12393274684314,-1.31055517507684,-2.24736922222014
-0.531726852118254,-0.293984083765281,-0.138026760276689
-3.30164384896265,-4.05859322870617,-3.51999623337635
0.63411953309037,0.15838568673189,-0.197402418390468
0.336030741888408,0.328265096469295,0.249908272751296
1.05430273836055,1.50217359583075,1.22091624876402
-1.00703370142537,-0.587648551601887,-0.720180876232704
-4.78375973694847,-3.10433566359461,-4.49835038066179
0.924280684949281,1.52729304903551,1.16457046165114
-0.245634068529398,-0.105500557203413,-0.010294748320149
1.58450459765709,1.42717747797906,1.50812218708292
-5.15495195174781,-4.40780117333782,-4.38515799013898
-5.17132446080923,-4.23430615514826,-4.72850061541851
-2.7429309996046,-1.59987514028126,-3.18679466244515
-3.91163411321327,-3.75543848601501,-3.72432526568395
1.31741135197854,0.844377569660537,0.799182073837634
-4.06634905029312,-3.08459156533149,-3.79444495271121
0.55439389331309,0.522487858132081,0.417684176540174
-2.83168930890128,-1.70980278360139,-2.83864269131157
-0.0961806125603744,-0.00157274699631671,0.0332972042762741
-0.208410304252311,-0.365177830972243,0.00161878224128992
-3.54538938840736,-2.25672247081593,-3.54738568840144
1.62231780355501,1.64135562402953,1.43773118892111
-0.318208246164659,-0.422494449939222,-0.541263996087912
-1.95295698008727,-1.14140334382864,-1.35065246620496
0.247444849484509,-0.111012202612983,0.274695561069077
-1.90620436287588,-1.20115736586195,-2.36031647876562
-0.0537280627052041,-0.283475505302704,-0.163456943116725
-3.74277952329306,-3.89052137854452,-3.70534660836271
-4.32776852630127,-2.64525877396909,-4.17336342675142
-2.22539982823627,-3.57884308080045,-3.58134953179671
0.833483405842117,0.843183203262015,1.13867861200141
-3.98444721060235,-2.82699919619654,-3.59920738298964
-4.60231317758048,-5.24257132083247,-4.92737964996545
-2.75401140407473,-1.66109787814457,-2.45936110336624
1.53033453740818,1.24929902042368,1.65509274693902
0.989205141865568,1.12160644922005,1.18384517756297
-1.02805034880316,-0.600397655590314,-0.836895557816511
-3.99572937075586,-3.62840400609957,-3.94508062546445
-4.4382142741465,-2.74079984789887,-3.91712378073563
1.42217525843262,2.12549122347627,1.4648745500229
0.725410519860816,0.703294457311131,0.590462584623603
-1.13809000821311,-0.666957314215324,-1.11220501785245
1.06416399388036,1.47958769271827,1.15391104989991
-3.83983950928213,-2.58230088390656,-3.51256072432634
1.26832031641607,1.9911618944534,1.19354441777037
-1.82175571447374,-1.06745680583208,-2.48889943134951
0.151796234786389,0.182988986245618,0.374203701859637
0.378846959120665,0.364133441049489,0.148538738244292
-0.142645273931748,-0.0343905722565978,0.0658438261474434
-2.64767662567567,-1.54348312653474,-3.13274637634468
-3.10522545632921,-1.89037418965881,-2.72669664598037
-0.324011009174455,-0.158376234573552,0.0875106123129874
1.51473803186536,2.1425533182055,1.59856647473613
1.63382060343929,1.86702677690664,1.2807149834261
1.63278421757559,1.90528980890758,1.33723272327047
-3.93038601735734,-2.72205454495725,-3.44019867827367
-0.266025849158723,-0.119371991750086,-0.164784307256519
-2.42875111405192,-1.41452017389292,-2.41468962396395
1.62335093512729,1.99286546922394,1.63128528146521
0.651225975791931,0.171665129019857,-0.279318613362555
-3.77532820601061,-2.23214035486126,-3.93072143954511
-0.483512341391361,-0.263012376079132,-0.59167606558192
-0.896821687276997,-0.714484560723577,-0.843629863111075
-0.87981052770715,-0.510470773148882,-0.626104703721782
-5.14940695483311,-3.9057525926512,-4.60492274728063
0.854116955613335,0.338188608906421,0.366509847522392
-3.81064835260072,-2.54354035089864,-3.51254467219731
-4.80016952544284,-3.12586061765978,-4.5008520133954
1.58777181621531,1.44078766436814,1.55628526922762
-1.98206743212234,-1.23896052875352,-1.79189429959918
-1.37030159813708,-0.940647702735077,-1.11545569111939
-4.08120862733103,-3.21868172654717,-3.65739735567514
-4.8311460193943,-3.16790862628477,-4.57417530774527
-1.16607456136899,-0.683777662646207,-1.1133040911334
-2.04907308135239,-1.27260465993186,-2.23189193175913
1.07942357437287,0.55422926061874,0.407171963086268
-0.536046156488055,-0.533369433836015,-0.977583175022266
1.00019742229028,1.14902889935365,1.41258023685125
1.43367345031584,1.03404936467814,1.33928987881546
1.59987224680049,1.49638218150176,1.51117924507066
-4.66525255041736,-2.96453212666347,-4.54010967902641
-5.09237204852784,-3.67725524051957,-4.51799804637572
0.20484810478365,0.223540089507878,0.533371307286325
1.0371724143763,1.25914782177097,1.19745833092255
-1.01899368014415,-0.774810295331008,-1.30362896538087
-4.42529895994705,-5.25451102744914,-4.72665036828503
-3.27654543595497,-4.06441840379684,-3.56792537723191
1.58677140054988,2.10027962010918,1.78811245703713
0.085656709201885,-0.205839202854804,-0.157228154592188
-5.11780074070196,-4.58842383324418,-4.93149320388023
-1.24567204599714,-0.882582623926282,-0.97372556513326
-5.08139945545778,-4.69870589724633,-5.25334052742511
0.000928934268813464,-0.253644074635304,-0.123867152811896
-3.9439301151728,-2.35046552274071,-4.26140779514509
-2.20849959495172,-1.28723047072344,-2.7795431740474
-3.10881893524246,-4.4233820989405,-4.33593811904317
-4.05478172462881,-3.03043439481939,-3.74627122581015
1.05508776411261,1.33221583313389,1.0583387672577
0.827677400480525,0.315420211951277,0.430628116372264
-2.91441433526552,-1.70034523876802,-3.61982044677584
1.52421522059967,2.14063997561516,1.56448509831085
1.0010739153513,1.53431325351994,1.26753550897413
1.55442662969017,1.3198719599477,1.49458058112406
0.0397211154827346,0.0973810189561846,0.180137706636407
-5.15921316873806,-3.97027617759659,-4.57854373059893
-0.171087028700867,-0.0542355524676168,0.0893181751201937
-1.91196018894721,-1.11812321358866,-1.52662865990965
-0.909503882407989,-0.528417261281902,-0.60423082336829
